timeStamp,sym,price,qty
2023-01-01D12:10:34.000925111,GBPUSD,1349679,459
2023-01-01D12:10:35.000278215,EURUSD,1200718,349
2023-01-01D12:10:35.000607676,USDJPY,115001082,774
2023-01-01D12:10:35.000632537,GBPUSD,1350203,686
2023-01-01D12:10:36.000249223,GBPUSD,1350464,64
2023-01-01D12:10:36.000257880,USDJPY,115000863,279
2023-01-01D12:10:36.000370373,EURUSD,1200296,714
2023-01-01D12:10:37.000044883,EURUSD,1201001,594
2023-01-01D12:10:37.000669521,USDJPY,115000432,70
2023-01-01D12:10:37.000837612,GBPUSD,1349689,160
2023-01-01D12:10:38.000233428,EURUSD,1199228,144
2023-01-01D12:10:38.000256502,USDJPY,114999186,211
2023-01-01D12:10:38.000401158,GBPUSD,1349683,883
2023-01-01D12:10:39.000096259,EURUSD,1200602,975
2023-01-01D12:10:39.000718617,GBPUSD,1350679,757
2023-01-01D12:10:39.000935198,USDJPY,115000562,581
2023-01-01D12:10:40.000402756,USDJPY,115000385,660
2023-01-01D12:10:40.000488182,EURUSD,1200669,338
2023-01-01D12:10:40.000618119,GBPUSD,1349139,509
2023-01-01D12:10:41.000004398,USDJPY,114999244,390
2023-01-01D12:10:41.000375109,EURUSD,1200933,562
2023-01-01D12:10:41.000620287,GBPUSD,1349730,178
2023-01-01D12:10:42.000599092,EURUSD,1199904,553
2023-01-01D12:10:42.000666108,GBPUSD,1349722,398
2023-01-01D12:10:42.000688638,USDJPY,114999506,193
2023-01-01D12:10:43.000666156,GBPUSD,1349720,477
2023-01-01D12:10:43.000933538,USDJPY,115000136,613
2023-01-01D12:10:43.000991113,EURUSD,1199325,463
2023-01-01D12:10:44.000159389,USDJPY,115000574,929
2023-01-01D12:10:44.000384323,GBPUSD,1350578,684
2023-01-01D12:10:44.000466385,EURUSD,1199746,819
2023-01-01D12:10:45.000573808,USDJPY,115000438,869
2023-01-01D12:10:45.000777902,EURUSD,1200030,999
2023-01-01D12:10:45.000853113,GBPUSD,1349837,356
2023-01-01D12:10:46.000152117,USDJPY,114999673,793
2023-01-01D12:10:46.000191853,EURUSD,1199617,14
2023-01-01D12:10:46.000605174,GBPUSD,1349453,112
2023-01-01D12:10:47.000773416,GBPUSD,1349178,116
2023-01-01D12:10:47.000858261,USDJPY,114999465,797
2023-01-01D12:10:47.000895442,EURUSD,1201017,421
2023-01-01D12:10:48.000316029,EURUSD,1200581,318
2023-01-01D12:10:48.000424107,GBPUSD,1350733,413
2023-01-01D12:10:48.000576616,USDJPY,115000802,815
2023-01-01D12:10:49.000092080,GBPUSD,1350800,968
2023-01-01D12:10:49.000341149,USDJPY,115000249,366
2023-01-01D12:10:49.000625225,EURUSD,1199531,107
2023-01-01D12:10:50.000031764,GBPUSD,1350754,804
2023-01-01D12:10:50.000700705,EURUSD,1200764,362
2023-01-01D12:10:50.000957562,USDJPY,114999738,227
2023-01-01D12:10:51.000488568,EURUSD,1199693,534
2023-01-01D12:10:51.000860191,USDJPY,114999471,31
2023-01-01D12:10:51.000948572,GBPUSD,1349111,269
2023-01-01D12:10:52.000429487,GBPUSD,1350064,562
2023-01-01D12:10:52.000671946,USDJPY,114999265,336
2023-01-01D12:10:52.000818643,EURUSD,1199741,894
2023-01-01D12:10:53.000288519,USDJPY,114999444,359
2023-01-01D12:10:53.000357176,EURUSD,1199509,261
2023-01-01D12:10:53.000754845,GBPUSD,1349767,793
2023-01-01D12:10:54.000401356,EURUSD,1199826,632
2023-01-01D12:10:54.000422940,USDJPY,115000589,241
2023-01-01D12:10:54.000812661,GBPUSD,1349827,352
2023-01-01D12:10:55.000379332,GBPUSD,1350176,81
2023-01-01D12:10:55.000382679,USDJPY,115000690,313
2023-01-01D12:10:55.000780944,EURUSD,1200878,146
2023-01-01D12:10:56.000356966,USDJPY,114999905,451
2023-01-01D12:10:56.000411500,EURUSD,1200881,121
2023-01-01D12:10:56.000474347,GBPUSD,1350212,239
2023-01-01D12:10:57.000147934,EURUSD,1199710,209
2023-01-01D12:10:57.000822109,USDJPY,114999729,132
2023-01-01D12:10:57.000894122,GBPUSD,1350420,249
2023-01-01D12:10:58.000334134,USDJPY,114999377,55
2023-01-01D12:10:58.000638602,EURUSD,1201011,52
2023-01-01D12:10:58.000962591,GBPUSD,1349791,955
2023-01-01D12:10:59.000323486,EURUSD,1200848,281
2023-01-01D12:10:59.000325843,GBPUSD,1350115,340
2023-01-01D12:10:59.000609037,USDJPY,115000902,564
2023-01-01D12:11:00.000198510,USDJPY,115000494,476
2023-01-01D12:11:00.000380810,GBPUSD,1349959,449
2023-01-01D12:11:00.000762193,EURUSD,1199854,652
2023-01-01D12:11:01.000650112,EURUSD,1199901,187
2023-01-01D12:11:01.000748719,USDJPY,114999441,665
2023-01-01D12:11:01.000917641,GBPUSD,1349698,924
2023-01-01D12:11:02.000003024,EURUSD,1199689,522
2023-01-01D12:11:02.000191278,GBPUSD,1349882,511
2023-01-01D12:11:02.000477389,USDJPY,115000967,307
2023-01-01D12:11:03.000058960,EURUSD,1199690,203
2023-01-01D12:11:03.000538385,GBPUSD,1350035,455
2023-01-01D12:11:03.000922933,USDJPY,114999865,931
2023-01-01D12:11:04.000324868,GBPUSD,1351100,968
2023-01-01D12:11:04.000692519,EURUSD,1199949,663
2023-01-01D12:11:04.000989223,USDJPY,114999913,462
2023-01-01D12:11:05.000038962,GBPUSD,1350317,917
2023-01-01D12:11:05.000246264,EURUSD,1200859,93
2023-01-01D12:11:05.000700383,USDJPY,115000883,907
2023-01-01D12:11:06.000336117,GBPUSD,1351032,100
2023-01-01D12:11:06.000435612,EURUSD,1199584,923
2023-01-01D12:11:06.000847757,USDJPY,115000571,654
2023-01-01D12:11:07.000127754,EURUSD,1200847,167
2023-01-01D12:11:07.000500539,GBPUSD,1349137,154
2023-01-01D12:11:07.000783611,USDJPY,115000858,483
2023-01-01D12:11:08.000381201,USDJPY,114999222,975
2023-01-01D12:11:08.000433179,GBPUSD,1351024,435
2023-01-01D12:11:08.000909129,EURUSD,1200775,209
2023-01-01D12:11:09.000014837,GBPUSD,1349976,531
2023-01-01D12:11:09.000279518,EURUSD,1200611,663
2023-01-01D12:11:09.000842516,USDJPY,114999722,598
2023-01-01D12:11:10.000116513,USDJPY,115000448,615
2023-01-01D12:11:10.000551675,GBPUSD,1349137,263
2023-01-01D12:11:10.000736447,EURUSD,1200119,138
2023-01-01D12:11:11.000395365,USDJPY,115000773,616
2023-01-01D12:11:11.000420840,EURUSD,1200795,118
2023-01-01D12:11:11.000558334,GBPUSD,1350244,930
2023-01-01D12:11:12.000353357,EURUSD,1199559,875
2023-01-01D12:11:12.000809700,GBPUSD,1350732,699
2023-01-01D12:11:12.000953031,USDJPY,114999836,817
2023-01-01D12:11:13.000151418,EURUSD,1200655,668
2023-01-01D12:11:13.000352423,USDJPY,115001096,859
2023-01-01D12:11:13.000832651,GBPUSD,1350847,68
2023-01-01D12:11:14.000041396,USDJPY,114999829,200
2023-01-01D12:11:14.000384112,GBPUSD,1349126,606
2023-01-01D12:11:14.000785192,EURUSD,1200926,685
2023-01-01D12:11:15.000043915,USDJPY,114999982,667
2023-01-01D12:11:15.000613693,GBPUSD,1349970,970
2023-01-01D12:11:15.000655024,EURUSD,1200890,214
2023-01-01D12:11:16.000656900,EURUSD,1199297,600
2023-01-01D12:11:16.000841975,GBPUSD,1350558,116
2023-01-01D12:11:16.000945299,USDJPY,115000718,513
2023-01-01D12:11:17.000718466,USDJPY,114999325,293
2023-01-01D12:11:17.000939979,GBPUSD,1350771,143
2023-01-01D12:11:17.000968038,EURUSD,1199450,912
2023-01-01D12:11:18.000284057,USDJPY,115000115,815
2023-01-01D12:11:18.000297009,GBPUSD,1349373,115
2023-01-01D12:11:18.000576499,EURUSD,1200545,559
2023-01-01D12:11:19.000167249,USDJPY,115000179,697
2023-01-01D12:11:19.000214937,GBPUSD,1349655,608
2023-01-01D12:11:19.000890264,EURUSD,1199740,657
2023-01-01D12:11:20.000110758,GBPUSD,1350644,897
2023-01-01D12:11:20.000302377,EURUSD,1199280,699
2023-01-01D12:11:20.000720062,USDJPY,114999978,292
2023-01-01D12:11:21.000374819,GBPUSD,1350784,233
2023-01-01D12:11:21.000511776,USDJPY,115000408,274
2023-01-01D12:11:21.000750866,EURUSD,1200046,250
2023-01-01D12:11:22.000510292,EURUSD,1199659,931
2023-01-01D12:11:22.000668244,GBPUSD,1349449,801
2023-01-01D12:11:22.000828955,USDJPY,114999431,771
2023-01-01D12:11:23.000128420,EURUSD,1200560,908
2023-01-01D12:11:23.000501990,GBPUSD,1349191,790
2023-01-01D12:11:23.000703325,USDJPY,115000376,878
2023-01-01D12:11:24.000210247,GBPUSD,1350006,486
2023-01-01D12:11:24.000629062,USDJPY,114999606,70
2023-01-01D12:11:24.000771754,EURUSD,1199332,365
2023-01-01D12:11:25.000072923,USDJPY,115000773,390
2023-01-01D12:11:25.000482913,GBPUSD,1350947,697
2023-01-01D12:11:25.000668031,EURUSD,1200522,763
2023-01-01D12:11:26.000199143,USDJPY,115000182,695
2023-01-01D12:11:26.000824163,GBPUSD,1350163,865
2023-01-01D12:11:26.000828469,EURUSD,1200442,473
2023-01-01D12:11:27.000138598,USDJPY,114999454,477
2023-01-01D12:11:27.000558964,GBPUSD,1350583,625
2023-01-01D12:11:27.000740216,EURUSD,1199345,926
2023-01-01D12:11:28.000063740,EURUSD,1200456,259
2023-01-01D12:11:28.000655704,GBPUSD,1349397,509
2023-01-01D12:11:28.000852386,USDJPY,114999320,744
2023-01-01D12:11:29.000389651,USDJPY,115001054,216
2023-01-01D12:11:29.000672338,EURUSD,1200358,178
2023-01-01D12:11:29.000913892,GBPUSD,1350990,942
2023-01-01D12:11:30.000393914,USDJPY,115000934,777
2023-01-01D12:11:30.000505893,EURUSD,1200308,307
2023-01-01D12:11:30.000577216,GBPUSD,1349809,741
2023-01-01D12:11:31.000372526,GBPUSD,1349274,111
2023-01-01D12:11:31.000517408,USDJPY,114999203,599
2023-01-01D12:11:31.000622701,EURUSD,1199555,841
2023-01-01D12:11:32.000730948,EURUSD,1200691,668
2023-01-01D12:11:32.000751965,GBPUSD,1349814,495
2023-01-01D12:11:32.000798684,USDJPY,115000971,475
2023-01-01D12:11:33.000165207,GBPUSD,1350782,366
2023-01-01D12:11:33.000527796,USDJPY,114999860,17
2023-01-01D12:11:33.000537652,EURUSD,1199926,214
2023-01-01D12:11:34.000180589,USDJPY,114999651,92
2023-01-01D12:11:34.000552386,EURUSD,1200139,574
2023-01-01D12:11:34.000958412,GBPUSD,1349263,838
2023-01-01D12:11:35.000350676,GBPUSD,1350536,156
2023-01-01D12:11:35.000366047,EURUSD,1200750,72
2023-01-01D12:11:35.000446956,USDJPY,114999407,493
2023-01-01D12:11:36.000172676,GBPUSD,1349161,855
2023-01-01D12:11:36.000218624,USDJPY,114999704,878
2023-01-01D12:11:36.000558639,EURUSD,1199765,91
2023-01-01D12:11:37.000143965,USDJPY,114999953,499
2023-01-01D12:11:37.000578008,GBPUSD,1350241,282
2023-01-01D12:11:37.000987044,EURUSD,1200752,161
2023-01-01D12:11:38.000287718,GBPUSD,1350680,888
2023-01-01D12:11:38.000828270,EURUSD,1200688,366
2023-01-01D12:11:38.000863230,USDJPY,115000809,348
2023-01-01D12:11:39.000469327,USDJPY,115000966,726
2023-01-01D12:11:39.000472521,GBPUSD,1349499,72
2023-01-01D12:11:39.000586823,EURUSD,1199488,140
2023-01-01D12:11:40.000577476,USDJPY,114999388,24
2023-01-01D12:11:40.000708594,EURUSD,1200245,578
2023-01-01D12:11:40.000714285,GBPUSD,1350704,582
2023-01-01D12:11:41.000107731,EURUSD,1199490,776
2023-01-01D12:11:41.000453363,GBPUSD,1349416,572
2023-01-01D12:11:41.000711474,USDJPY,114999388,613
2023-01-01D12:11:42.000442588,GBPUSD,1350026,821
2023-01-01D12:11:42.000717760,USDJPY,114999201,804
2023-01-01D12:11:42.000961066,EURUSD,1200947,251
2023-01-01D12:11:43.000039264,GBPUSD,1349782,569
2023-01-01D12:11:43.000203454,USDJPY,115000387,532
2023-01-01D12:11:43.000472020,EURUSD,1200053,823
2023-01-01D12:11:44.000478747,EURUSD,1200338,561
2023-01-01D12:11:44.000579163,USDJPY,114999378,69
2023-01-01D12:11:44.000684565,GBPUSD,1350709,509
2023-01-01D12:11:45.000176835,USDJPY,115000968,691
2023-01-01D12:11:45.000337922,GBPUSD,1349724,869
2023-01-01D12:11:45.000971942,EURUSD,1199518,498
2023-01-01D12:11:46.000706798,USDJPY,115000655,407
2023-01-01D12:11:46.000886158,EURUSD,1199982,693
2023-01-01D12:11:46.000992875,GBPUSD,1349197,995
2023-01-01D12:11:47.000312404,USDJPY,115000419,610
2023-01-01D12:11:47.000754899,GBPUSD,1349863,529
2023-01-01D12:11:47.000781952,EURUSD,1200345,808
2023-01-01D12:11:48.000262483,USDJPY,114999482,935
2023-01-01D12:11:48.000386886,GBPUSD,1350351,516
2023-01-01D12:11:48.000479833,EURUSD,1200343,189
2023-01-01D12:11:49.000198042,EURUSD,1199374,566
2023-01-01D12:11:49.000672346,GBPUSD,1349316,300
2023-01-01D12:11:49.000861808,USDJPY,115000817,425
2023-01-01D12:11:50.000074678,USDJPY,115000769,473
2023-01-01D12:11:50.000188678,EURUSD,1199943,875
2023-01-01D12:11:50.000688181,GBPUSD,1350036,605
2023-01-01D12:11:51.000202194,USDJPY,114999949,293
2023-01-01D12:11:51.000235087,EURUSD,1199918,488
2023-01-01D12:11:51.000387264,GBPUSD,1349992,275
2023-01-01D12:11:52.000395930,USDJPY,114999757,321
2023-01-01D12:11:52.000664520,EURUSD,1199668,462
2023-01-01D12:11:52.000737256,GBPUSD,1351011,107
2023-01-01D12:11:53.000218133,EURUSD,1200639,209
2023-01-01D12:11:53.000379040,GBPUSD,1349784,935
2023-01-01D12:11:53.000873126,USDJPY,114999432,687
2023-01-01D12:11:54.000215411,EURUSD,1199251,449
2023-01-01D12:11:54.000713773,USDJPY,114999823,222
2023-01-01D12:11:54.000713864,GBPUSD,1350259,200
2023-01-01D12:11:55.000499875,USDJPY,114999593,591
2023-01-01D12:11:55.000553428,EURUSD,1199985,405
2023-01-01D12:11:55.000605762,GBPUSD,1349997,775
2023-01-01D12:11:56.000543214,EURUSD,1199595,261
2023-01-01D12:11:56.000694847,GBPUSD,1349431,940
2023-01-01D12:11:56.000825725,USDJPY,115000439,908
2023-01-01D12:11:57.000106955,USDJPY,115000775,236
2023-01-01D12:11:57.000349538,EURUSD,1199822,230
2023-01-01D12:11:57.000862362,GBPUSD,1350387,293
2023-01-01D12:11:58.000194914,EURUSD,1199350,437
2023-01-01D12:11:58.000257932,USDJPY,115000140,813
2023-01-01D12:11:58.000626261,GBPUSD,1349876,637
2023-01-01D12:11:59.000079373,USDJPY,115000104,139
2023-01-01D12:11:59.000367840,GBPUSD,1350726,591
2023-01-01D12:11:59.000474228,EURUSD,1200433,229
2023-01-01D12:12:00.000040904,USDJPY,115000872,448
2023-01-01D12:12:00.000600258,GBPUSD,1350742,111
2023-01-01D12:12:00.000841375,EURUSD,1200604,917
2023-01-01D12:12:01.000838605,USDJPY,115000819,212
2023-01-01D12:12:01.000858767,GBPUSD,1350409,747
2023-01-01D12:12:01.000861323,EURUSD,1200266,604
2023-01-01D12:12:02.000008892,GBPUSD,1349670,644
2023-01-01D12:12:02.000349965,EURUSD,1200445,279
2023-01-01D12:12:02.000950283,USDJPY,115000071,108
2023-01-01D12:12:03.000064065,USDJPY,115000893,319
2023-01-01D12:12:03.000169218,EURUSD,1200691,982
2023-01-01D12:12:03.000791904,GBPUSD,1349453,742
2023-01-01D12:12:04.000526424,EURUSD,1200632,647
2023-01-01D12:12:04.000636989,USDJPY,115000680,758
2023-01-01D12:12:04.000779572,GBPUSD,1350922,702
2023-01-01D12:12:05.000056310,EURUSD,1200645,535
2023-01-01D12:12:05.000426727,GBPUSD,1349317,838
2023-01-01D12:12:05.000481350,USDJPY,115000761,204
2023-01-01D12:12:06.000557037,GBPUSD,1349125,161
2023-01-01D12:12:06.000833970,EURUSD,1200752,633
2023-01-01D12:12:06.000962357,USDJPY,115000772,779
2023-01-01D12:12:07.000036026,EURUSD,1200237,720
2023-01-01D12:12:07.000631455,USDJPY,115000138,720
2023-01-01D12:12:07.000790542,GBPUSD,1351035,426
2023-01-01D12:12:08.000319582,GBPUSD,1350283,989
2023-01-01D12:12:08.000751581,EURUSD,1199516,502
2023-01-01D12:12:08.000783094,USDJPY,115000204,124
2023-01-01D12:12:09.000001853,GBPUSD,1351007,714
2023-01-01D12:12:09.000079719,USDJPY,114999976,960
2023-01-01D12:12:09.000872835,EURUSD,1200862,480
2023-01-01D12:12:10.000196455,EURUSD,1199901,766
2023-01-01D12:12:10.000311499,USDJPY,115000337,71
2023-01-01D12:12:10.000436650,GBPUSD,1349963,603
2023-01-01D12:12:11.000348819,GBPUSD,1350364,958
2023-01-01D12:12:11.000626728,USDJPY,115000422,485
2023-01-01D12:12:11.000743749,EURUSD,1199995,527
2023-01-01D12:12:12.000544251,USDJPY,114999180,355
2023-01-01D12:12:12.000578926,EURUSD,1200733,416
2023-01-01D12:12:12.000621990,GBPUSD,1349504,821
2023-01-01D12:12:13.000129544,GBPUSD,1349582,631
2023-01-01D12:12:13.000455979,EURUSD,1199499,391
2023-01-01D12:12:13.000749836,USDJPY,115000052,770
2023-01-01D12:12:14.000014218,GBPUSD,1350458,674
2023-01-01D12:12:14.000391803,EURUSD,1200741,674
2023-01-01D12:12:14.000851885,USDJPY,115000068,878
2023-01-01D12:12:15.000252198,GBPUSD,1350927,218
2023-01-01D12:12:15.000683191,USDJPY,115000751,979
2023-01-01D12:12:15.000708710,EURUSD,1200319,657
2023-01-01D12:12:16.000027134,USDJPY,114999891,702
2023-01-01D12:12:16.000488731,GBPUSD,1350995,658
2023-01-01D12:12:16.000510529,EURUSD,1200851,911
2023-01-01D12:12:17.000130295,EURUSD,1200445,184
2023-01-01D12:12:17.000359064,USDJPY,114999742,823
2023-01-01D12:12:17.000770754,GBPUSD,1349252,649
2023-01-01D12:12:18.000204646,GBPUSD,1350746,133
2023-01-01D12:12:18.000592356,EURUSD,1199179,952
2023-01-01D12:12:18.000903539,USDJPY,115000390,281
2023-01-01D12:12:19.000519846,EURUSD,1199913,10
2023-01-01D12:12:19.000609027,GBPUSD,1350858,923
2023-01-01D12:12:19.000948603,USDJPY,114999872,964
2023-01-01D12:12:20.000049462,USDJPY,115000555,95
2023-01-01D12:12:20.000125468,GBPUSD,1350436,293
2023-01-01D12:12:20.000166973,EURUSD,1199873,110
2023-01-01D12:12:21.000391625,GBPUSD,1349532,409
2023-01-01D12:12:21.000699221,EURUSD,1199529,243
2023-01-01D12:12:21.000790259,USDJPY,114999759,481
2023-01-01D12:12:22.000512153,EURUSD,1199862,22
2023-01-01D12:12:22.000753048,GBPUSD,1350507,357
2023-01-01D12:12:22.000879432,USDJPY,114999757,683
2023-01-01D12:12:23.000227234,GBPUSD,1349462,672
2023-01-01D12:12:23.000910406,USDJPY,115001053,530
2023-01-01D12:12:23.000919756,EURUSD,1199474,176
2023-01-01D12:12:24.000034359,GBPUSD,1350524,120
2023-01-01D12:12:24.000088122,USDJPY,114999952,215
2023-01-01D12:12:24.000675579,EURUSD,1200284,226
2023-01-01D12:12:25.000203620,USDJPY,115001006,601
2023-01-01D12:12:25.000578440,EURUSD,1199657,699
2023-01-01D12:12:25.000922191,GBPUSD,1349309,403
2023-01-01D12:12:26.000098291,GBPUSD,1349919,234
2023-01-01D12:12:26.000366269,EURUSD,1200811,435
2023-01-01D12:12:26.000429117,USDJPY,114999988,834
2023-01-01D12:12:27.000470755,EURUSD,1199819,277
2023-01-01D12:12:27.000796160,USDJPY,114999936,578
2023-01-01D12:12:27.000902303,GBPUSD,1350056,954
2023-01-01D12:12:28.000109232,GBPUSD,1349623,948
2023-01-01D12:12:28.000322750,EURUSD,1201124,682
2023-01-01D12:12:28.000401134,USDJPY,114999750,786
2023-01-01D12:12:29.000352350,GBPUSD,1351094,882
2023-01-01D12:12:29.000567041,USDJPY,115000634,251
2023-01-01D12:12:29.000590618,EURUSD,1200608,783
2023-01-01D12:12:30.000320765,EURUSD,1200690,429
2023-01-01D12:12:30.000744889,GBPUSD,1349339,799
2023-01-01D12:12:30.000827120,USDJPY,115000921,703
2023-01-01D12:12:31.000042238,USDJPY,114999383,559
2023-01-01D12:12:31.000324938,EURUSD,1200662,123
2023-01-01D12:12:31.000974518,GBPUSD,1349433,19
2023-01-01D12:12:32.000369558,GBPUSD,1349461,535
2023-01-01D12:12:32.000736715,EURUSD,1199482,829
2023-01-01D12:12:32.000901406,USDJPY,115000599,608
2023-01-01D12:12:33.000540254,GBPUSD,1350083,468
2023-01-01D12:12:33.000600305,EURUSD,1199529,681
2023-01-01D12:12:33.000795589,USDJPY,114999961,378
2023-01-01D12:12:34.000231663,USDJPY,114999907,942
2023-01-01D12:12:34.000759157,EURUSD,1199769,804
2023-01-01D12:12:34.000810010,GBPUSD,1349271,241
2023-01-01D12:12:35.000104502,GBPUSD,1349613,999
2023-01-01D12:12:35.000549932,EURUSD,1199872,854
2023-01-01D12:12:35.000647981,USDJPY,114999926,705
2023-01-01D12:12:36.000293554,USDJPY,115000774,563
2023-01-01D12:12:36.000428610,GBPUSD,1350877,958
2023-01-01D12:12:36.000670557,EURUSD,1201061,286
2023-01-01D12:12:37.000124885,GBPUSD,1349244,872
2023-01-01D12:12:37.000563128,USDJPY,115000920,687
2023-01-01D12:12:37.000780205,EURUSD,1199758,847
2023-01-01D12:12:38.000356278,USDJPY,114999162,551
2023-01-01D12:12:38.000486454,EURUSD,1200748,580
2023-01-01D12:12:38.000853966,GBPUSD,1349930,485
2023-01-01D12:12:39.000017389,EURUSD,1200612,884
2023-01-01D12:12:39.000048553,GBPUSD,1351083,34
2023-01-01D12:12:39.000539306,USDJPY,114999599,259
2023-01-01D12:12:40.000264069,USDJPY,114999512,954
2023-01-01D12:12:40.000786793,EURUSD,1200762,765
2023-01-01D12:12:40.000890740,GBPUSD,1350206,121
2023-01-01D12:12:41.000491729,GBPUSD,1349310,618
2023-01-01D12:12:41.000656421,USDJPY,115000756,709
2023-01-01D12:12:41.000810141,EURUSD,1200423,227
2023-01-01D12:12:42.000260332,USDJPY,115001025,648
2023-01-01D12:12:42.000320490,EURUSD,1199773,162
2023-01-01D12:12:42.000694978,GBPUSD,1349397,718
2023-01-01D12:12:43.000294949,EURUSD,1200511,929
2023-01-01D12:12:43.000517471,USDJPY,115000613,28
2023-01-01D12:12:43.000874954,GBPUSD,1350943,324
2023-01-01D12:12:44.000010621,GBPUSD,1350788,603
2023-01-01D12:12:44.000711689,EURUSD,1199547,846
2023-01-01D12:12:44.000979739,USDJPY,115000638,341
2023-01-01D12:12:45.000108684,GBPUSD,1350934,254
2023-01-01D12:12:45.000164213,USDJPY,115000887,311
2023-01-01D12:12:45.000455812,EURUSD,1199531,691
2023-01-01D12:12:46.000261573,EURUSD,1201072,80
2023-01-01D12:12:46.000541685,GBPUSD,1350340,987
2023-01-01D12:12:46.000856165,USDJPY,114999865,643
2023-01-01D12:12:47.000096581,EURUSD,1199311,720
2023-01-01D12:12:47.000124336,GBPUSD,1349186,427
2023-01-01D12:12:47.000301439,USDJPY,115000113,997
2023-01-01D12:12:48.000321381,USDJPY,114999588,380
2023-01-01D12:12:48.000350217,EURUSD,1199800,33
2023-01-01D12:12:48.000610063,GBPUSD,1349641,387
2023-01-01D12:12:49.000290021,USDJPY,115000689,743
2023-01-01D12:12:49.000439117,GBPUSD,1350180,106
2023-01-01D12:12:49.000763445,EURUSD,1200728,798
2023-01-01D12:12:50.000507201,USDJPY,115000857,636
2023-01-01D12:12:50.000512360,GBPUSD,1349243,849
2023-01-01D12:12:50.000921559,EURUSD,1200249,895
2023-01-01D12:12:51.000355713,USDJPY,114999455,339
2023-01-01D12:12:51.000381390,EURUSD,1200021,204
2023-01-01D12:12:51.000670470,GBPUSD,1349982,993
2023-01-01D12:12:52.000374397,GBPUSD,1349287,227
2023-01-01D12:12:52.000635958,USDJPY,115000328,310
2023-01-01D12:12:52.000689562,EURUSD,1200688,442
2023-01-01D12:12:53.000189125,GBPUSD,1350318,910
2023-01-01D12:12:53.000556433,EURUSD,1199317,457
2023-01-01D12:12:53.000851025,USDJPY,114999394,535
2023-01-01D12:12:54.000465122,USDJPY,114999983,642
2023-01-01D12:12:54.000693528,GBPUSD,1349353,714
2023-01-01D12:12:54.000938827,EURUSD,1200578,380
2023-01-01D12:12:55.000114547,GBPUSD,1349287,41
2023-01-01D12:12:55.000264168,EURUSD,1200534,484
2023-01-01D12:12:55.000442499,USDJPY,114999187,942
2023-01-01D12:12:56.000266416,EURUSD,1200375,86
2023-01-01D12:12:56.000542133,GBPUSD,1349943,66
2023-01-01D12:12:56.000661289,USDJPY,115000440,417
2023-01-01D12:12:57.000050707,GBPUSD,1349403,402
2023-01-01D12:12:57.000309584,USDJPY,115000924,433
2023-01-01D12:12:57.000808858,EURUSD,1200500,18
2023-01-01D12:12:58.000642355,EURUSD,1200514,116
2023-01-01D12:12:58.000817350,GBPUSD,1350790,88
2023-01-01D12:12:58.000877915,USDJPY,115000558,725
2023-01-01D12:12:59.000161494,GBPUSD,1350195,603
2023-01-01D12:12:59.000465448,EURUSD,1199864,884
2023-01-01D12:12:59.000793151,USDJPY,115000818,357
2023-01-01D12:13:00.000170932,EURUSD,1200337,875
2023-01-01D12:13:00.000354365,GBPUSD,1350245,425
2023-01-01D12:13:00.000962069,USDJPY,114999552,895
2023-01-01D12:13:01.000089403,USDJPY,114999316,668
2023-01-01D12:13:01.000235867,GBPUSD,1350130,21
2023-01-01D12:13:01.000335107,EURUSD,1200421,878
2023-01-01D12:13:02.000344241,EURUSD,1199958,705
2023-01-01D12:13:02.000527190,GBPUSD,1349547,939
2023-01-01D12:13:02.000617346,USDJPY,115000683,972
2023-01-01D12:13:03.000299012,GBPUSD,1350751,107
2023-01-01D12:13:03.000334054,EURUSD,1199900,444
2023-01-01D12:13:03.000496154,USDJPY,114999740,12
2023-01-01D12:13:04.000130390,USDJPY,115000650,715
2023-01-01D12:13:04.000443567,GBPUSD,1351016,619
2023-01-01D12:13:04.000518963,EURUSD,1200122,552
2023-01-01D12:13:05.000054736,GBPUSD,1349420,515
2023-01-01D12:13:05.000303336,EURUSD,1200141,445
2023-01-01D12:13:05.000532947,USDJPY,115001010,206
2023-01-01D12:13:06.000079843,EURUSD,1200345,359
2023-01-01D12:13:06.000470147,USDJPY,114999505,747
2023-01-01D12:13:06.000684719,GBPUSD,1350793,432
2023-01-01D12:13:07.000553690,EURUSD,1200810,820
2023-01-01D12:13:07.000852684,USDJPY,114999986,490
2023-01-01D12:13:07.000987679,GBPUSD,1349292,722
2023-01-01D12:13:08.000056484,EURUSD,1200349,257
2023-01-01D12:13:08.000591682,GBPUSD,1350256,954
2023-01-01D12:13:08.000858719,USDJPY,115000230,869
2023-01-01D12:13:09.000054484,EURUSD,1199491,248
2023-01-01D12:13:09.000183000,GBPUSD,1349327,973
2023-01-01D12:13:09.000458970,USDJPY,115000036,866
2023-01-01D12:13:10.000113671,USDJPY,115000865,608
2023-01-01D12:13:10.000611135,GBPUSD,1350089,185
2023-01-01D12:13:10.000876620,EURUSD,1200184,448
2023-01-01D12:13:11.000256008,USDJPY,115000811,448
2023-01-01D12:13:11.000700558,EURUSD,1200460,321
2023-01-01D12:13:11.000959361,GBPUSD,1350320,111
2023-01-01D12:13:12.000006273,USDJPY,114999501,723
2023-01-01D12:13:12.000576540,GBPUSD,1349178,206
2023-01-01D12:13:12.000989362,EURUSD,1199279,506
2023-01-01D12:13:13.000577671,GBPUSD,1349508,221
